Timestamp,Temperature,Humidity,SoilMoisture
09:36:00,82.0,64.5,480
09:36:30,82.0,64.6,479
09:37:00,82.0,65.0,479
09:37:30,82.0,65.5,478
09:38:00,82.0,65.5,478
09:38:30,82.0,65.5,477
09:39:00,82.0,65.5,477
09:39:30,82.0,65.5,476
09:40:00,82.0,65.5,476
09:40:30,82.0,65.1,475
09:41:00,81.9,65.5,475
09:41:30,82.0,65.5,474
09:42:00,82.0,65.0,474
09:42:30,82.0,64.9,473
09:43:00,82.0,64.8,473
09:43:30,82.0,64.6,472
09:44:00,82.0,64.2,471
09:44:30,82.0,64.2,471
09:45:00,81.9,64.6,470
09:45:30,82.0,64.7,470
09:46:00,82.0,65.3,469
09:46:30,82.0,65.4,469
09:47:00,82.0,65.3,468
09:47:30,82.0,64.8,468
09:48:00,82.0,65.4,467
09:48:30,82.0,64.9,466
09:49:00,82.0,64.4,466
09:49:30,82.0,64.2,465
09:50:00,82.0,64.7,465
09:50:30,81.9,64.9,464
09:51:00,82.0,64.4,464
09:51:30,82.0,64.5,463
09:52:00,82.0,64.2,463
09:52:30,82.0,64.6,462
09:53:00,82.0,64.4,462
09:53:30,82.0,64.8,461
09:54:00,82.0,64.4,460
09:54:30,82.0,64.9,460
09:55:00,82.0,64.7,459
09:55:30,82.0,64.5,459
09:56:00,82.0,64.5,458
09:56:30,81.9,64.2,457
09:57:00,82.0,63.6,457
09:57:30,82.0,63.3,456
09:58:00,82.0,63.5,456
09:58:30,82.0,63.2,455
09:59:00,82.0,62.9,455
09:59:30,82.0,62.6,454
10:00:00,82.0,62.1,454
10:00:30,82.0,62.5,453
10:01:00,82.0,63.0,453
10:01:30,82.0,63.4,452
10:02:00,81.9,63.9,452
10:02:30,82.0,64.2,451
10:03:00,82.0,64.2,451
10:03:30,82.0,64.5,450
10:04:00,82.0,64.1,449
10:04:30,82.0,63.7,449
10:05:00,82.0,63.7,448
10:05:30,82.0,63.7,448
10:06:00,82.0,63.2,447
10:06:30,82.0,62.6,447
10:07:00,82.0,63.1,446
10:07:30,82.0,63.6,445
10:08:00,81.9,63.1,445
10:08:30,82.0,63.1,444
10:09:00,82.0,63.4,444
10:09:30,82.0,63.6,443
10:10:00,82.0,63.4,442
10:10:30,82.0,63.1,442
10:11:00,82.0,63.7,442
10:11:30,82.0,64.0,441
10:12:00,82.0,63.9,440
10:12:30,82.0,63.8,440
10:13:00,82.0,63.9,440
10:13:30,82.0,63.7,439
10:14:00,82.0,63.6,438
10:14:30,82.0,63.7,438
10:15:00,82.0,63.1,437
10:15:30,82.0,63.1,437
10:16:00,82.0,62.6,436
10:16:30,81.9,62.9,436
10:17:00,82.0,63.2,435
10:17:30,82.0,63.7,435
10:18:00,82.0,63.6,434
10:18:30,82.0,63.2,434
10:19:00,82.0,63.7,433
10:19:30,82.0,63.5,433
10:20:00,82.0,63.3,432
10:20:30,82.0,63.3,431
10:21:00,82.0,63.0,431
10:21:30,82.0,63.0,430
10:22:00,82.0,62.8,430
10:22:30,82.0,62.5,429
10:23:00,82.0,62.9,429
10:23:30,82.0,62.9,428
10:24:00,82.0,63.0,428
10:24:30,82.0,63.4,427
10:25:00,82.0,63.7,427
10:25:30,82.0,63.2,426
10:26:00,81.9,63.6,426
10:26:30,82.0,64.0,425
10:27:00,82.0,63.9,424
10:27:30,81.9,63.8,424
10:28:00,82.0,63.7,423
10:28:30,82.0,63.2,423
10:29:00,82.0,63.1,423
10:29:30,81.9,63.4,422
10:30:00,81.8,63.5,421
10:30:30,82.0,63.2,421
10:31:00,82.0,63.0,420
10:31:30,82.0,63.4,420
10:32:00,82.0,63.9,419
10:32:30,82.0,64.4,419
10:33:00,82.0,64.7,418
10:33:30,82.0,64.9,417
10:34:00,82.0,65.2,417
10:34:30,82.0,64.7,417
10:35:00,82.0,65.1,416
10:35:30,82.0,65.4,415
10:36:00,82.0,64.9,415
10:36:30,82.0,65.2,414
10:37:00,81.9,64.9,414
10:37:30,82.0,65.1,413
10:38:00,82.0,65.4,412
10:38:30,82.0,65.4,412
10:39:00,82.0,65.5,411
10:39:30,82.0,65.5,411
10:40:00,82.0,65.2,411
10:40:30,82.0,64.8,410
10:41:00,82.0,65.1,409
10:41:30,82.0,65.3,409
10:42:00,82.0,65.0,408
10:42:30,82.0,64.6,408
10:43:00,82.0,64.4,407
10:43:30,82.0,64.7,407
10:44:00,82.0,65.3,406
10:44:30,82.0,65.5,406
10:45:00,82.0,65.5,405
10:45:30,82.0,65.5,405
10:46:00,82.0,65.5,404
10:46:30,82.0,65.3,403
10:47:00,82.0,65.0,403
10:47:30,81.9,65.5,402
10:48:00,82.0,65.5,402
10:48:30,81.9,65.1,401
10:49:00,81.9,64.6,401
10:49:30,82.0,64.6,400
10:50:00,82.0,64.5,400
10:50:30,82.0,64.2,399
10:51:00,82.0,64.0,398
10:51:30,82.0,64.2,398
10:52:00,81.9,64.3,397
10:52:30,82.0,63.8,397
10:53:00,82.0,63.8,396
10:53:30,82.0,64.3,396
10:54:00,82.0,63.7,395
10:54:30,82.0,63.9,394
10:55:00,82.0,64.3,394
10:55:30,82.0,64.3,393
10:56:00,82.0,63.7,393
10:56:30,82.0,63.3,392
10:57:00,81.9,63.3,392
10:57:30,82.0,63.5,391
10:58:00,82.0,63.5,391
10:58:30,82.0,63.3,390
10:59:00,82.0,62.9,390
10:59:30,82.0,63.4,389
11:00:00,82.0,63.0,388
11:00:30,82.0,62.6,388
11:01:00,82.0,62.1,387
11:01:30,81.9,62.4,386
11:02:00,82.0,62.1,386
11:02:30,81.9,61.7,386
11:03:00,82.0,61.6,385
11:03:30,82.0,61.8,385
11:04:00,82.0,62.0,384
11:04:30,82.0,62.0,383
11:05:00,82.0,62.4,383
11:05:30,82.0,61.9,382
11:06:00,82.0,61.8,382
11:06:30,82.0,62.2,381
11:07:00,82.0,62.1,381
11:07:30,81.9,62.1,380
11:08:00,82.0,61.8,379
11:08:30,82.0,61.6,379
11:09:00,82.0,61.3,378
11:09:30,82.0,61.1,378
11:10:00,82.0,61.2,377
11:10:30,82.0,61.4,377
11:11:00,82.0,61.0,376
11:11:30,82.0,60.8,375
11:12:00,82.0,60.9,375
11:12:30,81.9,60.5,374
11:13:00,81.9,60.5,374
11:13:30,81.8,60.9,373
11:14:00,81.9,60.6,373
11:14:30,82.0,60.5,372
11:15:00,82.0,60.9,372
11:15:30,82.0,60.7,371
11:16:00,82.0,60.5,371
11:16:30,82.0,60.5,370
11:17:00,82.0,61.1,369
11:17:30,82.0,61.3,369
11:18:00,82.0,61.3,368
11:18:30,82.0,61.1,368
11:19:00,82.0,61.6,367
11:19:30,82.0,62.1,366
11:20:00,82.0,61.9,366
11:20:30,82.0,62.2,365
11:21:00,82.0,62.0,365
11:21:30,82.0,61.5,365
11:22:00,82.0,61.8,364
11:22:30,82.0,62.2,364
11:23:00,82.0,62.6,363
11:23:30,82.0,62.9,363
11:24:00,82.0,63.2,362
11:24:30,82.0,62.9,362
11:25:00,82.0,63.4,361
11:25:30,82.0,62.9,361
11:26:00,82.0,62.8,360
11:26:30,82.0,63.0,359
11:27:00,82.0,63.3,359
11:27:30,82.0,63.3,358
11:28:00,82.0,63.6,358
11:28:30,82.0,64.0,357
11:29:00,82.0,63.7,357
11:29:30,82.0,64.0,356
11:30:00,81.9,64.2,356
11:30:30,82.0,63.6,355
11:31:00,81.9,64.0,355
11:31:30,82.0,64.1,354
11:32:00,82.0,63.8,354
11:32:30,82.0,63.2,353
11:33:00,82.0,62.8,352
11:33:30,82.0,62.9,352
11:34:00,82.0,62.5,351
11:34:30,82.0,62.6,351
11:35:00,82.0,62.1,350
11:35:30,82.0,62.4,350
11:36:00,82.0,62.1,349
11:36:30,82.0,62.2,349
11:37:00,82.0,62.5,348
11:37:30,82.0,62.9,347
11:38:00,82.0,63.4,347
11:38:30,82.0,63.9,347
11:39:00,82.0,64.2,346
11:39:30,82.0,64.2,345
11:40:00,82.0,63.7,345
11:40:30,82.0,63.3,344
11:41:00,82.0,62.7,344
11:41:30,82.0,62.2,343
11:42:00,82.0,61.6,343
11:42:30,82.0,62.1,342
11:43:00,82.0,62.2,342
11:43:30,82.0,62.6,341
11:44:00,82.0,62.4,340
11:44:30,82.0,62.5,340
11:45:00,82.0,62.2,339
11:45:30,82.0,61.9,339
11:46:00,82.0,62.4,338
11:46:30,82.0,63.0,338
11:47:00,82.0,62.8,337
11:47:30,82.0,62.2,336
11:48:00,82.0,62.4,336
11:48:30,82.0,62.5,335
11:49:00,82.0,62.8,334
11:49:30,82.0,63.0,334
11:50:00,82.0,63.3,333
11:50:30,81.9,63.2,333
11:51:00,82.0,63.5,332
11:51:30,82.0,63.5,332
11:52:00,82.0,63.6,331
11:52:30,82.0,63.7,331
11:53:00,82.0,63.4,330
11:53:30,82.0,62.9,330
11:54:00,82.0,63.4,329
11:54:30,82.0,63.0,329
11:55:00,82.0,63.6,328
11:55:30,82.0,63.8,327
11:56:00,82.0,64.3,327
11:56:30,81.9,64.6,326
11:57:00,81.8,65.1,326
11:57:30,81.9,65.2,325
11:58:00,82.0,65.3,325
11:58:30,82.0,64.8,324
11:59:00,82.0,65.2,324
11:59:30,82.0,64.6,323
